text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
DVF clutch metallisk snake. Nypris 5000,DVF,DVF,1,0.999567088771,nan,DVF,0,0.000376712694533
Liten Balenciaga Pung ! Str 14cm x 11cm grå med gull studs,Balenciaga,Balenciaga Pung,1,0.999477180089,nan,Pung,0,0.00508836437408
"Acne Velocite!Str 34.Anses som ny,kjøpt i des.Kvitt medf",Acne,Acne Velocite,1,0.999999999477,Velocite,Velocite,0,0.027689100413
Str s. Hentes/sendes,nan,Str,0,3.43354036053e-08,nan,sendes,0,3.40259454276e-08
"2005 Ford freestyle,super clean inside out,clean title",Ford,Ford,1,0.999637977572,freestyle,Ford,0,1.40995195247e-05
"Merke: bikbok 
												Størrelse: XS
												",bikbok,bikbok,0,0.015787631387,nan,bikbok,0,4.22883586595e-06
Str s. Hentes/sende,nan,Str,0,3.43354036053e-08,nan,sende,0,3.40259454276e-08
Skjorte fra zara. Guttestørrelse: 13-14 år. ,zara,zara,1,1.0,nan,Guttestørrelse,0,3.96282292595e-07
NOANOA bluse. Str. S. Pent brukt. ,NOANOA,NOANOA,1,0.999088356387,nan,NOANOA,0,3.86264172963e-05
CALL of JUAREZ - Bound In Blood. Ikke en ripe i CD'en! ,nan,CALL,1,0.995886566833,nan,of,0,0.00322918785018
"DrDenim str S/M, Herre. Nypris 899 (2013).",DrDenim,DrDenim,1,0.941578284688,nan,DrDenim,0,0.00014930771515
Toalettmappe fra Mathilde M serien. Helt ny! ,nan,Mathilde M,1,0.999999999202,Mathilde M,M,0,1.32920064799e-06
"Reebook, t-skjorte til trening, xs",Reebook,Reebook,1,0.997934034162,nan,Reebook,0,1.53959724353e-05
Htc one m7. 2 år gammel. Fungerer bra fortsatt. ,Htc,Htc,1,0.976900672286,one m7,one,0,0.288240084722
Kjole fra Guess by Marciano str 36,Guess by Marciano,Guess by Marciano,1,0.999999999999,nan,Marciano,0,4.59661343909e-05
Odenwalder. Brukt av 1 barn.,Odenwalder,Odenwalder,0,0.0047788852458,nan,Odenwalder,0,0.00317344469311
Playstation 2 Slim m/ spill. I god stand.,nan,Playstation,0,0.000322432789795,Playstation 2 Slim,Playstation 2 Slim,1,0.999676867369
"Crop genser i beige (S), aldri brukt. Oslo/akershus",nan,Crop,0,0.00287665015895,nan,Crop,0,1.65656614896e-07
Rev'it mcdress dame-S.vanntett m for,Rev'it,Rev,0,0.00189632636456,nan,mcdress,0,4.26083115936e-05
"Nike, 35,5. Uten noe slitasje eller merker",Nike,Nike,1,0.999925534231,nan,",",0,0.00403893660778
"Kjole fra HM. Str 40. Ikke brukt. Hbo 100,-",HM,HM,1,1.0,nan,100,0,4.5469531312e-06
"Victorias secret bikinioverdel, str M, UBRUKT, mintgrønn",Victorias secret,Victorias secret,1,0.999994237385,nan,bikinioverdel,0,0.00108189940051
"Lite brukt Duden, tysk-tysk ordbok.",nan,Duden,1,0.951568096305,nan,Duden,0,0.00151896073936
Paljett blazer fra Zara. Mørk grå,Zara,Zara,1,1.0,nan,Paljett,0,4.51312843347e-06
BAUER XXV skøyter. Nærmest ubrukt. ,BAUER,XXV,0,0.41076584794,XXV,XXV,0,0.000390001182471
Chanel loafers i tøy. Str 37-40. Kr 1100,Chanel,Chanel,1,0.999870785036,nan,loafers,0,0.000157681479503
RYN sandaler str 37. Brukt én gang. ,RYN,RYN,1,0.999995935698,nan,RYN,0,1.7817860512e-06
Alexander Wang 37. Brukt 1 gang. Med dustbag. ,Alexander Wang,Alexander Wang,1,0.999979303941,nan,Wang,0,0.00125026967457
Pent brukte Chanel-solbriller kjøpt på BrillelandMajorstua,Chanel,Chanel,1,0.991438707495,nan,BrillelandMajorstua,0,0.000131323809709
"SOPHIE FAROH,boyfriend Vneck,ny og ubrukt,metal/bomull,""L""",SOPHIE FAROH,SOPHIE FAROH,1,0.999997482525,nan,FAROH,0,2.53086826127e-05
Vintage Woolridge wintercoat.Size M.2006.No damages,Woolridge,Woolridge,1,0.966136873715,nan,Woolridge,0,0.000191291795372
"Parajumper genser i large før pris over 2000,-",Parajumper,Parajumper,1,0.999986917465,nan,2000,0,6.05109990819e-07
Lexington baby dynetrekk 60x80 Pent brukt. ,Lexington,Lexington,1,0.99888914192,nan,baby,0,0.000111626765149
Stor bamse. Lite hull i nakken men lite brukt!,nan,Stor,0,2.14952802592e-05,nan,Stor,0,8.27741741439e-06
"Flott sommerkjole, str xs kun brukt 1 gang. Fra Bik Bok",Bik Bok,Bik Bok,1,0.999999804471,nan,Flott,0,2.36534986985e-05
Pent brukt lue i ull fra Lille Lam str 50/52. Mangler dusk,Lille Lam,Lille Lam,1,0.999941489085,nan,Lille,0,7.56677441457e-07
To og tre seters møbel +glassbord må hentes til en pris.?,nan,seters,0,0.00210789260612,nan,To,0,1.28023769201e-05
Iphone 5 case - exibel,exibel,Iphone,0,9.6501739687e-05,nan,Iphone,0,0.00844080192031
BENETTON Jeggings str. 27. Pent brukt. ,BENETTON,BENETTON Jeggings,1,0.999999410384,nan,Jeggings,0,0.079655467088
Fint brukt kåpe fra Zara i str. M. (2 år gammel),Zara,Zara,1,1.0,nan,Fint,0,4.41152915086e-07
"Hummel t-skjorte str.S! (Holder til på Kapp, Østre Toten) ",Hummel,Hummel,1,0.999698157415,nan,Toten,0,9.54409998592e-06
"Herrefrakk fra Michael Kors str 42R (tilsvarer Large) kr.399,- #fretexfunn #engangtil #merkeklær #michaelkors #snapsale",Michael Kors,Michael Kors,1,0.99999999999,nan,Large,0,0.00345437599022
"HL vinterdekken str 135, kun brukt en gang.",HL,HL,1,0.999977683004,vinterdekken,vinterdekken,0,0.00894857878627
Samsung galaxy s5 batteri - 3800mAh selges kroner 200 -,nan,Samsung,0,0.128306819979,nan,galaxy,0,0.0859402341109
Kaffe trakter og vannkoker fra wilfa ,wilfa,wilfa,1,0.989708160201,nan,wilfa,0,4.3042805851e-05
Hunter til jente i str 32. Tlf 47401440,Hunter,Hunter,0,0.0357609715833,nan,Hunter,0,2.79202022621e-05
Magetopp med høy hals fra Bikbok. Lite brukt,Bikbok,Bikbok,1,0.999993105071,nan,Magetopp,0,0.000974968551117
"Norheim allværsjakke. Str 38. Hbo 200,-",Norheim,Norheim,1,0.981004040445,nan,allværsjakke,0,0.00058983923338
MBMJ veske selges.. Lite brukt med dustbag.. Kan sendes! ,MBMJ,MBMJ,1,0.999906575413,nan,MBMJ,0,8.81965843995e-05
~~~ Transportbur ~~ 56cm x 35cm x 38cm ~~ kr. 350.-- ~~ den ble bare brukt 1 gang ~~ Eidsvoll ~~~,nan,Transportbur,1,0.952560721222,nan,Transportbur,0,0.031161285237
Nye Coq Sportif skinnsko str 42,Coq Sportif,Coq Sportif,1,0.998158387458,nan,Coq,0,0.00183404590739
Isabel Marant collegenser str36,Isabel Marant,Isabel Marant,1,0.999997595167,nan,Marant,0,0.000197871439431
Cardigan fra hm. Meget lite brukt. Fin og lett. ,hm,hm,1,0.999999999993,nan,Meget,0,8.81850423454e-05
Crop top worn once ,nan,top,0,0.00407996411663,nan,worn,0,0.00251932024274
Decleor sminkebag. Helt ubrukt ,Decleor,Decleor,1,0.994479566661,nan,sminkebag,0,0.000286691862182
Str s. Hentes/sendes,nan,Str,0,3.43354036053e-08,nan,sendes,0,3.40259454276e-08
Skygge/highlight palette fra make up mekka. ,make up mekka,make up,1,0.827693830437,nan,Skygge,0,1.36374673306e-06
Vår- og høstkåpe fra H&M. Str. 36. Pent brukt. ,H&M,H&M,1,0.99999999969,nan,Vår,0,1.10985924663e-05
Billa bong flipflopper str. 37-38 pent brukte ,Billa bong,Billa,1,0.827056577409,nan,Billa,0,0.000285553225594
Ilse Jacobsen -sandaler Stand-NY Str 38,Ilse Jacobsen,Ilse Jacobsen,1,0.999964343181,nan,Jacobsen,0,0.00210661662233
MTWFSS Weekday genser.               Str. M. Lite brukt.,MTWFSS Weekday,MTWFSS Weekday,1,0.99708132247,nan,Weekday,0,0.0755716886403
"Penkjole str.158/164! Kan sendes! (Kapp, Østre Toten)",nan,Penkjole,0,1.65056633067e-05,nan,Toten,0,9.54936992015e-06
Isabel Marant ullkåpe,Isabel Marant,Isabel Marant,1,0.999993940551,nan,Marant,0,0.000195210746991
"Pioneer bil-stereo (DEH-33OOUB) (Kapp, Østre Toten!)",Pioneer,Pioneer,1,0.911534770467,DEH-33OOUB,Pioneer,0,0.00320020486336
Marc Jacobs solbriller selges. Kjøpt på Brilleland ,Marc Jacobs,Marc Jacobs,1,0.999998462054,nan,Brilleland,0,0.000139203959138
Skap til å ha over vaskemaskin,nan,Skap,0,1.52311352758e-06,nan,Skap,0,1.66426448954e-07
"Nike Free Trainer str.8,5 (42) nye",Nike,Nike Free,1,0.999999633447,Free Trainer,Free,0,0.633252855901
"Genser GinaTricot strS, brukt 1 gang, mørkeblå.",GinaTricot,GinaTricot,1,0.995125139125,nan,GinaTricot,0,0.000296860954056
Philosophy blues original dressjakke small pris 500.-,Philosophy blues original,Philosophy,1,0.996704863756,nan,Philosophy,0,9.3056437334e-05
Ny treningsshorts fra Casall str 36. Mørk turkis farget.,Casall,Casall,1,0.999996103866,nan,Casall,0,9.34730532782e-07
Jerseyslacks. Selges ubrukt i størrelsen small.,nan,Jerseyslacks,0,0.000204379590938,nan,Jerseyslacks,0,4.55602970177e-07
Sølvfat. Hentes/sendes kjøper betaler,nan,Sølvfat,0,0.000137186838108,nan,Sølvfat,0,3.50914495569e-05
Ubrukt Rönisch shape tights str. S. Førpris kr 749,Rönisch,Rönisch,1,0.99959029437,nan,shape,0,0.00499532955813
Str xs/s. Hentes/sendes,nan,/,0,2.66923563437e-09,nan,sendes,0,3.4025859124e-08
"Hettegenser i str M, fra Hollister. ",Hollister,Hollister,1,0.999927691443,nan,Hettegenser,0,9.20519188088e-05
Genser fra only. Str: L ,only,only,1,0.999999963208,nan,L,0,3.89770889696e-06
Softshelljakke fra Icepeak str.170! Mangler hette! (Kapp),Icepeak,Icepeak,1,0.999999422756,nan,Kapp,0,9.71840730966e-07
JEG HETER HESH SKULLCANDY.JEG SØKER NY EIER. CALL ME...,SKULLCANDY,JEG,0,0.315027670649,HESH,HETER HESH SKULLCANDY,1,0.680942703011
"Supra str 40,5 kr500(ny pris 1000kr)",Supra,Supra,1,0.998881530556,nan,Supra,0,4.47606395172e-05
Vapozom (hudpleie apparat)  selges billig! Må hentes,Vapozom,Vapozom,1,0.905716462688,nan,Vapozom,0,0.00162700666697
Blå og hvit fra Puma str M,Puma,Puma,1,0.99999999966,nan,Blå,0,2.92236627114e-08
Hundesele fra EZY dag. Nypris 349. 13-20kg ,EZY,EZY,1,0.999999904073,nan,dag,0,1.47739600678e-06
"Sommerdunjakke fra Jean Paul. Brukt 1 gang. Str m. 500,-",Jean Paul,Jean Paul,1,0.999999999818,nan,Paul,0,5.80861230453e-07
Skjørt fra Jeane Blush. Størrelsen small,Jeane Blush,Jeane Blush,1,0.999999999773,nan,Blush,0,4.04443320347e-05
Pronovias white one Nido str.38/40 41928524 Brandbu ,Pronovias white one,Pronovias,1,0.994190753923,Nido,one,0,0.00520687310791
Matinique. Str. S. Bomberjakke. Ubrukt. Oslo,Matinique,Matinique,1,0.988999681829,nan,Matinique,0,0.000196901230384
"Cubus skinnjakke str 36
												Brukt en gang. ",Cubus,Cubus,1,0.999999873761,nan,skinnjakke,0,4.14573353997e-08
"BikBok kjole, str M.",BikBok,BikBok,1,0.999999797488,nan,M,0,4.84324184878e-09
Nydelig pastellgrønt SMEG kjøleskap! 2 år gammelt. H:179cm,SMEG,pastellgrønt,0,0.409998048594,nan,SMEG,0,0.398680104076
Superfin jakke fra SisterS point i str S. Aldri brukt.,SisterS point,SisterS point,1,0.999999962042,nan,point,0,1.08458723491e-05
Komplett Quinny XLfrerstyle Comfort i god stand ,Quinny,Quinny XLfrerstyle Comfort,1,0.999970181767,XLfrerstyle Comfort,XLfrerstyle,0,2.98375450658e-05
Bluse fra Sisters Point str Small,Sisters Point,Sisters Point,1,0.999999999999,nan,Point,0,4.40791042513e-08
Sko fra Nelly i størrelse 39. Aldri brukt,Nelly,Nelly,1,0.999998702858,nan,Nelly,0,2.19295560034e-07
These Glory Days chinos.                   Str. 50,These Glory Days,These Glory Days,1,0.99999874845,nan,Glory,0,0.000297816786455
Ny mellomstor Kardashian veske.,Kardashian,Kardashian,1,0.990488504837,nan,Kardashian,0,0.00883171448628
"Brukte, ripefrie RayBand briller selges for 600kr. Nypris 1200kr.",RayBand,RayBand,0,0.205401635729,nan,RayBand,0,0.0756727628718
"Bilde fra IKEA, før 450,- fremstår som nytt",IKEA,IKEA,1,1.0,nan,fremstår,0,9.60385456294e-09
Genser 12 mnd  og t-skjorte fra Polo Ralph Lauren 18 mnd,Polo Ralph Lauren,Polo Ralph Lauren,1,0.999999999944,nan,18,0,0.425011576273
Øyenskygge fra gosh ,gosh,gosh,1,0.999991302142,nan,gosh,0,3.03480485793e-08
Macbook pro,nan,Macbook,0,0.112328655091,Macbook pro,pro,0,0.0968850486482
"Leselampe til barn! Kan sendes! (Kolbu, Vestre Toten)",nan,Vestre,0,4.20423350431e-05,nan,Vestre,0,1.5050345536e-05
Ny super smoothies bok! ,nan,smoothies bok,1,0.52272465892,nan,smoothies,0,0.000273751162554
Ubrukt One direction our moment 30ml selges,One direction,One,1,0.995662939865,our moment,direction,0,0.000112835516374
Skinnjakke Vero Moda str M,Vero Moda,Vero Moda,1,0.999999814948,nan,Moda,0,3.05788700966e-08
Simo dukkevogn hel og fin,Simo,Simo,1,0.803071611637,nan,Simo,0,0.00152175730069
Alexander Wang 37/ med dustbag. Brukt 1 gang. Som ny.,Alexander Wang,Alexander Wang,1,0.999937666687,nan,Wang,0,0.000286949030551
"Gress klipper 5 hk lite brukt selges 800kr,
						11 kg gass flaske i stål 500kr kan leveres i Kristiansand i morra bare og ta kontakt på tlf nr 91571383.",nan,Gress,0,0.000391084920828,nan,Gress,0,8.02253378496e-05
"D&G klokke, brukt noen få ganger, som my, svarowski!!!",D&G,D&G,1,0.996119295931,nan,G,0,0.000153640565844
Diesel veske 27x27x24 cm. Pent brukt! Karmøy/Haugesund,Diesel,Diesel,0,0.141448552232,nan,Diesel,0,0.000965182872149
Assymetrisk maxikjole. Størrelse small,nan,Assymetrisk,1,0.992548700311,nan,maxikjole,0,3.15902290716e-05
Skrivebord fra IKEA med avtagbare bein,IKEA,IKEA,1,1.0,nan,med,0,1.87659673399e-09
"RayBan pilotbriller. Ubrukt, kun lagt i etui",RayBan,RayBan,1,0.99978252758,nan,pilotbriller,0,0.000517618520905
Glassbord til salgs kr 300.-  fint brukt.Steink          ,nan,Steink,0,0.000443843528292,nan,Steink,0,9.48837346356e-05
Miniature kjole str 128 barn 3-5 år brukt 2 g. Hel og ren.,Miniature,Miniature,1,0.999932858985,nan,Miniature,0,3.56784127914e-06
"Bluse Culture str M, brukt 1 gang",Culture,Bluse Culture,1,0.982738037649,nan,Culture,0,9.84694189457e-05
Genser fra Gina Tricot str XS ,Gina Tricot,Gina Tricot,1,0.999999999999,nan,XS,0,7.20953622678e-10
"Svart Michael Kors Skinnveske. Ubetydelig brukt, som ny.",Michael Kors,Michael Kors,1,0.999997145251,nan,Michael,0,1.73854086425e-06
Kjole fra creami i str 8 år ,creami,creami,1,0.999999933405,nan,i,0,1.02240899988e-08
Selger Michael Kors Veske. Meget pent brukt. Null riper.  ,Michael Kors,Michael Kors,1,0.999994736365,nan,Kors,0,7.81503370618e-06
Ovn fra Drammen Jernstøperi. Må hentes i Aremark,Drammen Jernstøperi,Drammen Jernstøperi,1,0.999999802994,nan,Aremark,0,0.000119369886394
"Bluse str M, JeaneBlush",JeaneBlush,Bluse,0,0.000751825494604,nan,JeaneBlush,0,0.000140619613735
Ekte guess veske selges kr 1000,guess,guess,1,0.999773104162,nan,guess,0,6.26735087211e-07
Ubrukt Steve Madden #veske. ,Steve Madden,Steve Madden,1,0.999999606201,nan,Madden,0,0.00139811676348
"Bvulgari solbriller, med strass på siden. Ny pris 4200kr",Bvulgari,Bvulgari,1,0.974092233438,nan,Bvulgari,0,8.99939898451e-05
Helt nytt Ifö toalettsete. ,Ifö,Ifö,1,0.990214998849,nan,Ifö,0,0.00222869206748
Poker sett/koffert,nan,Poker,0,0.000145536605089,nan,Poker,0,2.03107518642e-06
Ubrukt maxiskjørt fra H&M. Størrelse small,H&M,H&M,1,0.999999999997,nan,M,0,6.72753843147e-09
OceanBreeze kjole str.M,OceanBreeze,OceanBreeze,1,0.999685608501,nan,OceanBreeze,0,1.60270365691e-05
Fin bluse fra risøe str s. Aldri brukt,risøe,risøe,1,0.99984087582,nan,Fin,0,8.80859389271e-08
"Genser med paljetter, Vila str M",Vila,Vila,0,0.0764930093045,nan,Vila,0,0.000174653444927
Vintage. Må hentes i Bergen sentrum.,nan,Bergen,0,7.13727756375e-06,nan,Vintage,0,4.28566430862e-07
"Skjørt, ubrukt, Xs, lindex",lindex,Skjørt,0,0.000109631261171,nan,Skjørt,0,4.54936683157e-05
"Oregon komplett værstasjon selges kun kr 500,- i eske. ",Oregon,Oregon,1,0.983984540341,nan,Oregon,0,7.47013987699e-05
Good new,nan,Good,0,0.000985946632365,nan,new,0,1.02856745265e-06
"Acryl på lerret
						kr500 - Tromsø

						Acryl bilder på lerret priser står under bildene 
						Ligger ute på flere kjøp å salg grupper",nan,Acryl,0,0.010619597035,nan,lerret,0,0.000479068858045
Decadent clutch/ make up bag ,Decadent,Decadent,1,0.990412151122,nan,Decadent,0,0.00025506791385
Str s. Kan passe xs. Hentes/sendes,nan,Str,0,1.01785751673e-06,nan,sendes,0,3.28376152021e-08
Oransje t-skjorte fra Bikbok i str. M selges.,Bikbok,Bikbok,1,0.999999997456,nan,Oransje,0,0.000519014356915
"Vurderer å selge min 16GB (ram) hyperX fury savage
						Disse er ubrukte og aldri tatt ut av innpakningen.
						HBO 850,-. Budrunden går ut mandag kl. 18:00",hyperX,Vurderer,0,0.239218333635,"fury savage
",min,0,0.371462418189
Ny Givenchy t shirt str M,Givenchy,Givenchy,1,0.999881416356,nan,t,0,1.21848673252e-05
"Vero moda maxikjole, str L. ",Vero moda,Vero moda,1,0.999917973175,nan,maxikjole,0,0.000856831835024
Shorte fra Vero Moda str 34 noen knapper har falt av,Vero Moda,Vero Moda,1,1.0,nan,av,0,2.44348480722e-08
Lacoste nylon anorakk,Lacoste,Lacoste,1,0.999970693034,nan,nylon,0,3.40344781847e-06
Helt ny! 60ml Jimmy Choo parfyme. Brukt 2 spruter. Gi bud!,Jimmy Choo,60ml,0,0.000673163694022,nan,Jimmy Choo,1,0.999665277461
Perfect Home vinholder!,Perfect Home,Perfect Home,1,0.999999225484,nan,Home,0,0.00118019160981
"Bik bok, gull glidelås på siden, xs",Bik bok,Bik bok,1,0.999999925204,nan,bok,0,3.8374958636e-05
BABY DOLLLLLLLLLLLLLLL,nan,DOLLLLLLLLLLLLLLL,1,0.897861607335,nan,DOLLLLLLLLLLLLLLL,0,0.0015226124983
"Cytec spinningsko, størrelse 39, lite brukt! ",Cytec,Cytec,1,0.996498905268,nan,spinningsko,0,0.000432296591613
"Skoletter fra Zara str 37, ikke brukt ",Zara,Zara,1,1.0,nan,37,0,1.39272318161e-09
Sko fra Glaze i str. 40/41. Kjøpt i New York. Aldri brukt,Glaze,Glaze,1,0.999998406777,nan,York,0,5.94877093933e-06
"Knelangt, klokkeskjørt fra Only str 40. Aldri brukt.",Only,Only,1,0.999999751916,nan,Knelangt,0,7.82208269158e-07
Ny duracell lommelykt!Vannavstøtende. Følger med 4 batteri,duracell,duracell,0,0.0088498098213,nan,lommelykt,0,1.73157833953e-06
"Wollrich Luxury Parka str L (liten i str), pent brukt ",Wollrich,Wollrich Luxury Parka,1,0.999993034158,Luxury Parka,Luxury,0,0.00500758855597
Ankle high ultra thin kr0 frakt,nan,Ankle,0,0.000317134114051,nan,ultra,0,0.000209208616578
"Ted baker sko, str 38. Brukt en gang. Nypris 1390",Ted baker,Ted,1,0.50881726805,nan,baker,0,0.000747499134538
"Tøff vår/sommer/høst jakke fra Corleone
						Str Small
						Nesten ikke brukt, ingen skader

						200 kr",Corleone,Corleone,1,0.99999891822,nan,Tøff,0,6.02161278107e-07
Str 38. Hentes/sendes kjøper betaler.,nan,Str,0,2.8422674519e-07,nan,kjøper,0,2.48504180294e-08
"Selger 4 helt nye goodyear 195/65 15"" sommerdekk på felg.",goodyear,goodyear,1,0.963148301884,nan,195,0,0.0622963616687
Ekte Canada Goose str M/M farge Steel(grå) pent brukt,Canada Goose,Canada Goose,1,0.999998027737,nan,Steel,0,8.66374695132e-05
04 Lincoln ls,Lincoln,Lincoln,1,0.97744091705,ls,ls,0,0.0109359216936
ABILICA pump sett (19kg) Holder til på Karmøy. Nypris 500.,ABILICA,ABILICA,1,0.984154573588,nan,Karmøy,0,0.0026515454742
Bøker selges Åssiden/Drammen ,nan,Bøker,0,6.28389422972e-05,nan,Bøker,0,1.3420495845e-05
"Ny kjole fra Zara, ikke brukt. Str. M.",Zara,Zara,1,1.0,nan,M,0,5.0335487742e-09
Ubrukt str 42! Kjempe fin! Ny pris 599kr.kan sendes,nan,str,0,2.8098297456e-08,nan,599kr,0,2.19070413868e-06
Sølvfat. Hentes/sendes kjøper betaler,nan,Sølvfat,0,6.67061803446e-05,nan,Sølvfat,0,1.64407180745e-05
BeSafe gravidbelte ,BeSafe,BeSafe gravidbelte,1,0.984855623851,nan,gravidbelte,0,0.0265724637912
Givenchy solbriller selges,Givenchy,Givenchy,1,0.99978453357,nan,solbriller,0,5.04691142507e-06
Solbriller,nan,Solbriller,0,0.000140995130669,nan,Solbriller,0,1.41702882708e-05
"Pult & stol, må hentes i Olsvik. Bud ønskes ",nan,Pult,0,0.00276739847443,nan,Pult,0,9.86117551802e-05
Michael kors jet set travel ,Michael kors,Michael kors,1,0.997826945981,jet set travel,jet,0,2.04575557842e-05
Roots sko. Ubrukte. Str.37. Kr 100,Roots,Roots,1,0.998958321433,nan,Roots,0,7.22732256041e-06
Cardigan i sølv fra H&M trend. Medium.,H&M trend,H&M,1,0.999999999993,nan,Cardigan,0,5.63179069389e-06
"Bluse med kul rygg fra GinaTricot
												Str 38
												Tilstand brukt ",GinaTricot,GinaTricot,1,0.999999939155,nan,Bluse,0,2.46260066469e-05
Hettegenser fra Selected Home STRL: L nypris 899aldribrukt,Selected Home,Selected Home,1,0.999994252212,nan,Home,0,0.000122303988959
Gis bort. Kom og hent! Nøtterøy,nan,Nøtterøy,0,1.69157293507e-05,nan,Nøtterøy,0,1.29276296623e-05
Selger Asus pc. Får 2500 kr. Veldig billig ,Asus,Asus,1,0.997907108114,nan,Asus,0,3.04460192489e-05
Sykkelsko. Sidi. 46. Ubrukte. Oslo,Sidi,Sykkelsko,0,0.0949118138769,nan,Sidi,0,0.00180309667691
Svært behaglige Slusher støvler str.37-38 brukt,Slusher,Slusher,1,0.954439254234,nan,Slusher,0,0.00327222806645
iPad case/clutch fra Christian Louboutin. Unik mulighet!! ,Christian Louboutin,Christian Louboutin,1,0.999999999384,nan,Louboutin,0,6.52499387873e-05
Alienware computer for sale. Bought for 2500$ few months a,Alienware,Alienware,1,0.994290447158,nan,Alienware,0,0.000180877479727
Sommerfugl malt bilde,nan,Sommerfugl,0,0.000224185621963,nan,Sommerfugl,0,4.05922107244e-06
Clutch fra 3.1 Phillip Lim. ,Phillip Lim,3,0,0.0131173390369,nan,fra,0,1.07035315922e-05
Hel og pen nokia n95 8gb uten operatørlås.kr 600,nokia,operatørlås,0,4.68914953809e-05,n95 8gb,nokia,0,2.19045287673e-05
Har flere Wii fjernkontroller som er brukt lite jeg har 4,nan,Wii,1,0.994026687526,nan,Wii,0,0.00282261421507
"HM, tynn/lett blazer, str 42, marineblå. Ubrukt. Ny kr 299",HM,HM,1,0.999999977574,nan,299,0,5.39158647423e-07
Rumpetaske. Turkis med nagler. Ubrukt. 3 lommer m glidelås,nan,Rumpetaske,0,0.000210627551261,nan,Rumpetaske,0,1.83282133402e-05
"Skjørt, strikkegensere og skjorte str 2/3 år alt RL Polo",RL Polo,RL,0,0.541242648343,nan,RL,0,0.000230795831402
Bape size M,Bape,Bape,1,0.975769201777,nan,Bape,0,5.53527150289e-05
Triwa klokke. Helt ny. Skinn. Kommer med orginal eske,Triwa,Triwa,1,0.999818419432,nan,Triwa,0,3.38654397577e-06
Nyyyydelig fotsid kjole fra Saint Tropez str L,Saint Tropez,Saint Tropez,1,0.999999999968,nan,Nyyyydelig,0,6.76555562584e-06
"Viana servise fra Amoramica. 50 deler. Alt kr 2500,-",Amoramica,Amoramica,1,0.999991294638,Viana,Viana,0,0.00069241537337
Rustfrie pigger. Pick up at Oslo S/ Kringjså,nan,Pick,0,0.155311557355,nan,up,0,5.27011456853e-05
Slim Bertoni skjorte i str 40 før pris 999,Bertoni,Bertoni,1,0.999999510289,nan,Slim,0,1.19502115976e-06
Liten veske/sminkemappe. Brukt. Merke Hampton Republic. ,Hampton Republic,Hampton Republic,1,0.999807200887,nan,Republic,0,0.00151344304056
Reale Thchniques mini koster ,Reale Thchniques,Reale Thchniques,1,0.548289994543,nan,Reale,0,0.00189502302579
HM skjorte str34,HM,HM,1,0.999999999999,nan,str34,0,2.42828701741e-06
Tiger of Sweden skinnveske - perfekt til skolen. ,Tiger of Sweden,Tiger of Sweden,1,0.99998812484,nan,Sweden,0,4.41028078769e-07
"Bianca pensko str. 38. Brukt en gang. Nypris kr. 1 100,-",Bianca,Bianca,1,0.999900352283,nan,pensko,0,4.96253050506e-06
"Valentino wedge 37.5(som 37), Utstillingsmodell/ny 6000,-",Valentino,Valentino,1,0.999754091174,nan,wedge,0,0.0619484040606
"Ubrukt aztec jakke fra HM, strl 34",HM,HM,1,0.999999999957,nan,aztec,0,5.93506492761e-06
MARC BY MARC JACOBS,MARC BY MARC JACOBS,MARC JACOBS,1,0.840127916321,nan,MARC,0,1.437722161e-05
Abaco lammeskinnsclutch- lite brukt,Abaco,Abaco,1,0.996698606101,nan,lammeskinnsclutch,0,0.000298131933008
Gucci skinn sneakers str 37.5,Gucci,Gucci,1,0.999999989324,nan,sneakers,0,3.59415744611e-06
Sandaler fra Bianco. Str 39,Bianco,Bianco,1,0.999999998882,nan,.,0,7.84127000564e-09
Neglelakk fra Elle. Ikke brukt,Elle,Elle,1,0.999986781604,nan,Elle,0,1.67160076451e-07
Lite brukt jakke/cardigan fra By Malene Birger. Str m,By Malene Birger,By Malene Birger,1,0.999948583568,nan,Lite,0,2.40189069966e-07
"Pene Momo felger 7x17"" 5/112 Passer WV, Audi og Ford",Momo,Momo,1,0.734046913581,nan,Momo,0,0.0039585293383
Madshus ski klassisk 140 cm langrenn NNN binding 5-7 år,Madshus,Madshus,1,0.999724518683,nan,ski,0,0.0015124926476
"Uggs sko. str 39, men passer str 38. Saueskinn i sålen. Fremstår som helt nye. ",Uggs,Uggs,1,0.999999396226,nan,sko,0,4.24370560585e-08
"Troll stellebord. Nypris 990,-",Troll,Troll,0,0.00245174678602,nan,Troll,0,2.94786790646e-05
Clutch. Hentes/sendes,nan,Clutch,0,2.81828372345e-05,nan,Clutch,0,1.36387655206e-05
Lexington dynetrekk til barn 80x100. Pent brukt,Lexington,Lexington,1,0.997671934336,nan,80x100,0,1.79813436086e-05
2 stk bilstoler fra Concord til salgs. 15-36 kg. Må hentes,Concord,Concord,1,0.993440807834,nan,Concord,0,9.49828829003e-07
"Selger de her for hbo 300kr,nypris 500kr",nan,de,0,1.14347427569e-07,nan,300kr,0,3.25703346636e-07
"New arrival Coach handbag..
												Whatsapp : 016-2513556",Coach,Coach,1,0.992515521906,nan,arrival,0,0.0234945310613
