text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
black and white SDI cleats,SDI,SDI,0,0.0570720029765,nan,SDI,0,3.59004514353e-05
purple rubber galoshes,nan,galoshes,0,1.97440876265e-07,nan,galoshes,0,6.52123567312e-05
brown leopard print wristlet zipper side studded front,nan,side,0,4.34571087764e-05,nan,side,0,1.40488314604e-06
purple and black device,nan,device,0,3.41134475304e-07,nan,device,0,1.89817490681e-07
brown and black electric guitar,nan,electric,0,0.000230782485468,nan,electric,0,4.86327160093e-07
black and blue butterfly,nan,and,0,2.47688109587e-07,nan,butterfly,0,3.42357681885e-08
teal pouch,nan,teal,0,0.00157085184351,nan,teal,0,1.53824111058e-05
black leather bag,nan,leather,0,1.689304821e-08,nan,leather,0,7.30236677481e-10
black nokia smartphone,nokia ,nokia,1,0.97936971927,nan,smartphone,0,0.000293713813173
pink wii remote,nan,wii,0,0.163609665094,wii remote,wii,0,0.000298514125462
black blazer,nan,blazer,0,4.52054477339e-06,nan,blazer,0,1.9482491035e-05
teal studded fanny pak,nan,teal,0,0.00261121988665,nan,teal,0,0.000307856768111
white ralph lauren polo shirt,ralph lauren,ralph lauren,1,0.999986814716,nan,lauren,0,8.10661749704e-06
grey and brown camouflage bapi sweater,nan,bapi,0,0.0127677050138,nan,bapi,0,2.85650407925e-05
white and gold triwa falken round analog watch,triwa,falken,0,0.000994763274864,falken,falken,0,2.5529031439e-05
white cotton swimsuit cover,nan,cotton,0,4.61938898825e-05,nan,cotton,0,1.68608621483e-06
yellow and white tea cups,nan,tea,0,3.22390134696e-05,nan,tea,0,5.35094993336e-08
is brodder one size black,nan,brodder,0,0.0791193901169,nan,brodder,0,0.000565552067296
blue and white stripe button up,nan,stripe,0,1.64690251913e-09,nan,and,0,2.88839037826e-10
white stars blue denim purse wallet,nan,stars,0,2.16902322615e-05,nan,stars,0,1.53739769953e-06
real techniques mini brush trio,real techniques ,real,0,6.38349210665e-05,nan,real,0,0.0194393329785
black beige dress shirt,nan,beige,0,4.07484357464e-09,nan,beige,0,3.99482195412e-10
brown tiger leather handbag,nan,tiger,0,0.00846671279138,nan,tiger,0,3.40634657626e-07
black peep toe stileto,nan,stileto,0,0.000134612454404,nan,stileto,0,0.000117620167259
women's silver and gray ankle strap wedge shoes,nan,ankle,0,5.95443453269e-05,nan,',0,3.3805886698e-07
blue denim jacket,nan,blue,0,3.25881497409e-08,nan,blue,0,6.37876797724e-09
brown leather bag,nan,brown,0,8.99740186311e-08,nan,brown,0,1.76116469623e-08
grey leather pouch,nan,grey,0,8.3037382374e-08,nan,pouch,0,6.86436187851e-08
brown gucci  suede lace up sneakers,gucci  ,gucci,1,0.999994081771,nan,suede,0,0.000175371541627
women's black heeled sandal with silver straps bianco,bianco,heeled,0,0.000262439030066,nan,bianco,0,5.60082336813e-05
pink nail polish,nan,nail,0,9.85113207924e-06,nan,polish,0,3.17982195727e-06
white cardigan,nan,cardigan,0,1.88821245908e-07,nan,cardigan,0,3.52567909318e-07
chrome wheel,nan,chrome,0,4.11816420981e-05,nan,chrome,0,6.50534363146e-07
red and blue madshus snow skis,madshus,madshus,1,0.511603081593,nan,madshus,0,3.66907673733e-05
black boots,nan,black,0,4.38790180255e-08,nan,boots,0,1.70285838168e-08
white tray rack,nan,tray,0,1.61822809055e-05,nan,tray,0,2.16565722034e-07
black leather handbag,nan,leather,0,1.71241821972e-07,nan,handbag,0,3.71458890778e-08
white throw pillow,nan,throw,0,1.61822809055e-05,nan,throw,0,2.16565722034e-07
black concord bucket seat,concord,concord,0,0.000373380178379,nan,concord,0,3.14898351894e-06
women's gray faux suede zip up wedge shoe,nan,faux,0,1.19326075265e-05,nan,faux,0,8.86244635078e-07
white and black leather coach tote bag,coach ,coach,0,0.00604982137929,nan,tote,0,4.01398619672e-06
brown leather boots,nan,leather,0,1.25737344163e-06,nan,brown,0,6.8565868072e-09
black and pink asics shoes,asics,asics,1,0.999639662677,nan,shoes,0,1.1145122608e-06
blue denim jeans,nan,blue,0,3.25878596334e-08,nan,blue,0,6.37877190198e-09
grey white and black slide sandals,nan,slide,0,0.00846090450865,nan,slide,0,1.71212843487e-06
white v neck 3/4 length sleeve shirt,nan,4,0,4.33079501887e-06,nan,/,0,3.08803454592e-05
black and grey stroller,nan,and,0,1.72762273015e-07,nan,and,0,1.69368903874e-08
white steel candle holder,nan,steel,0,2.48742297013e-05,nan,steel,0,4.04375443855e-07
puma white light purple and light teal low top shoe,puma,puma,1,0.999990059765,nan,white,0,4.91510046356e-05
brown gucci clutch,gucci,gucci,1,0.999996772031,nan,clutch,0,3.33975995872e-05
pink nike athletic shoes,nike,nike,1,0.999978448766,nan,athletic,0,0.000170824412001
women's white panty,nan,',0,1.30708701754e-06,nan,panty,0,1.58642351467e-07
love spell bloom 250ml bottle,nan,love,0,0.00254446462482,love spell bloom,250ml,0,6.6868632461e-06
black and white chanel espadrilles,chanel,chanel,1,0.999585194172,nan,espadrilles,0,3.17701108658e-06
red suede wedge high top sneakers,nan,wedge,0,4.4812485513e-05,nan,top,0,8.32701639475e-07
multicolored stoned embellished choker,nan,multicolored,0,7.29745137555e-05,nan,multicolored,0,2.88794172012e-06
fujifilm instax mini 8 isntant camera,fujifilm,fujifilm,1,0.992552068477,instax mini 8,instax,0,0.00832513903478
black and white gucci round toe ballet flats,gucci ,gucci,1,0.99999993369,nan,ballet,0,6.44848860283e-08
purple back pack,nan,back,0,2.689558857e-06,nan,pack,0,1.01821637626e-05
blue and white hollister hoodie,hollister,hollister,1,0.999937894022,nan,hoodie,0,1.45246668609e-06
black and white horizontal stripe tank dress,nan,horizontal,0,2.02030101135e-07,nan,and,0,1.48930788742e-08
black long winter jacket,nan,long,0,1.73140590277e-07,nan,winter,0,1.80691652538e-08
blue denim jeans mardou & dean,mardou & dean,mardou,0,0.12172899413,nan,mardou,0,0.00509923937574
pink ralph lauren perfume bottle,ralph lauren,ralph lauren,1,0.999999959976,nan,perfume,0,9.90378185628e-06
white burberry denim jacket,nan,burberry,1,0.998040946479,nan,white,0,4.29090105801e-06
black and white toshiba camera,toshiba ,toshiba,0,0.248939830036,nan,toshiba,0,0.00010290814384
women's black sequin bodice strapless dress,nan,',0,1.0920129994e-05,nan,',0,5.66647605413e-06
black and gray treadmill,nan,treadmill,0,2.0305743939e-06,nan,treadmill,0,6.78298410428e-07
black leather with silver stone stud aldo strappy heeled sandals,aldo ,aldo,1,0.99920976912,nan,strappy,0,3.5803913359e-05
black c2me stroller,c2me,c2me,0,0.117883968755,nan,c2me,0,0.00102893411139
black leather boots,nan,leather,0,3.67162612999e-06,nan,leather,0,1.87873354321e-08
blue and black sequin long sleeve shift dress,nan,sequin,0,8.29201886955e-06,nan,blue,0,6.99220757679e-08
women's white and gray balconette beaded bodice gauze overlay mini strapless dress,nan,balconette,0,0.250646042056,nan,balconette,0,0.000252459989186
black and red beats by dr dre headphones,beats ,dr,0,0.0117098907686,dr dre,dr,0,0.000203858864403
black cardigan,nan,cardigan,0,2.85603768383e-06,nan,cardigan,0,3.15603361091e-06
orange and black bostitch power drill,bostitch ,bostitch,1,0.903261116383,nan,bostitch,0,0.000287402084437
black pants,nan,black,0,6.08670828336e-09,nan,pants,0,1.35156889277e-08
black leather zippered boots,nan,zippered,0,9.55896806523e-06,nan,zippered,0,2.47732879213e-08
white and orange boat shoes,nan,boat,0,2.6390609976e-06,nan,boat,0,1.35459497112e-08
brown square bag,nan,square,0,6.17909888e-05,nan,square,0,1.23551691715e-07
women's gray shoulder bag,nan,',0,1.30631185403e-06,nan,',0,3.06559781704e-08
gray and white puma zip up windbreaker,puma ,puma,1,0.999881005782,nan,windbreaker,0,9.6903022836e-07
gray metal table,nan,metal,0,2.03620954226e-05,nan,metal,0,2.06397967585e-07
white orange kettle,nan,white,0,6.96948039937e-08,nan,kettle,0,2.22545497056e-08
aldo white leather ring design t-strapped sandals,nan,aldo,1,0.999999534098,nan,white,0,3.49489230484e-07
black and blue nintendo 2 ds,nintendo,nintendo,0,0.0883649224476,2 ds,nintendo,0,0.199778769642
red leather rectangular briefcase,nan,rectangular,0,1.14622435496e-07,nan,briefcase,0,2.61440354201e-07
red essie nail lacquer,essie ,essie,0,0.377999337771,nan,essie,0,0.000432248317488
black red and black penny loafers,nan,penny,0,0.000199309662646,nan,penny,0,3.70793735627e-07
black samsung smartphone,samsung,samsung,1,0.993033172454,nan,smartphone,0,0.000324392731204
black and white crossword puzzle print high top sneakers,nan,crossword,0,7.90202238699e-06,nan,top,0,8.32700629542e-07
baby's blue and white checked polo shirt,nan,',0,1.26261860201e-06,nan,polo,0,3.2105556441e-07
brown wooden four layer drawer,nan,four,0,1.50825052598e-06,nan,four,0,9.50021020409e-08
silver bjornboro pouch,bjornboro ,bjornboro,0,0.248551916344,nan,bjornboro,0,0.00168455323523
black make up brush,nan,make,0,0.000304452090604,nan,make,0,3.13922435029e-06
white and blue plaid textile coat,nan,plaid,0,1.93857508595e-06,nan,plaid,0,1.52049102843e-08
women's black leather boots,nan,s,0,3.79231077264e-06,nan,s,0,9.44582142786e-08
women's black sleeveless dress,nan,sleeveless,0,3.89787481938e-05,nan,sleeveless,0,8.71514065305e-07
black fabric short shorts,nan,fabric,0,0.000307264055562,nan,fabric,0,3.85152732835e-06
red leather micael kors tote bag,micael kors,micael kors,1,0.901290855379,nan,kors,0,1.13976215991e-05
pink gray and black sweater,nan,and,0,2.062030328e-07,nan,and,0,3.24807295975e-08
black panasonic flat screen tv,panasonic ,panasonic,1,0.999882852477,nan,panasonic,0,2.02891786118e-06
gray volvo car,volvo ,volvo,1,0.685380570026,nan,volvo,0,0.000911215903982
grey couch,nan,couch,0,5.91128085826e-07,nan,couch,0,2.73084736057e-07
gray oculus device,oculus,oculus,0,0.000136360245505,nan,oculus,0,1.38555107298e-06
gray sweater with gold sequins at collar area,nan,at,0,5.73553136745e-07,nan,sweater,0,5.89979747387e-06
black framed sunglasses with light red lens,nan,framed,0,0.000139252908615,nan,framed,0,0.000113055728457
black ps3 controller,nan,ps3,0,0.104458894613,ps3 ,ps3,0,0.0225541805789
brown wooden table,nan,brown,0,8.99746329832e-08,nan,brown,0,1.76117099165e-08
pink textile,nan,pink,0,1.71074333859e-08,nan,pink,0,2.56950167625e-09
tan boucle v-neck ssweater,nan,ssweater,0,0.000221914488579,nan,ssweater,0,9.57690797952e-05
blue smart case,nan,smart,0,7.17858609133e-08,nan,blue,0,6.37894690457e-09
women's dark blue 3/4-sleeve dress with ruched  side and pink yellow green crystal collar rim,nan,ruched,0,0.000243507054344,nan,ruched,0,3.97661937518e-06
silver and diamond jewelry,nan,diamond,0,2.05041403297e-06,nan,jewelry,0,5.31531071467e-08
black and purple tank top dress,nan,and,0,1.95704541498e-08,nan,top,0,0.000310076925395
silver round bezel nixon chronograph watch,nixon,bezel,0,0.000117107378248,nan,nixon,0,1.50797328921e-06
black ceiling lamp,nan,ceiling,0,0.000253704162954,nan,ceiling,0,2.00731678284e-06
grey white and black camo long sleeve shirt,nan,camo,0,0.366077578384,nan,camo,0,0.000287899956192
black and yellow like a pro pants,nan,pro,0,1.15830671672e-05,nan,pro,0,7.9322750162e-05
red and pink dress shirt,nan,and,0,5.74726997832e-09,nan,shirt,0,3.93651036338e-09
black leather nike travelling bag,nike ,nike,1,0.999521228719,nan,nike,0,0.000101441626534
breathing seven days brand black,nan,breathing,0,6.22267057312e-05,nan,breathing,0,2.47632751791e-06
black latex mini skirt,nan,latex,0,0.000304452090008,nan,latex,0,3.13922432061e-06
brown and black nine west flats with bow accent,nine west,nine,0,0.000111908099433,nan,nine,0,5.30889137434e-07
beige button up collared long sleeve shirt,nan,collared,0,9.32872480016e-08,nan,beige,0,1.54863760287e-08
grey super nova,super nova,super,0,5.06921941043e-05,nan,super,0,1.68019694775e-07
women's brown leather sandal,nan,s,0,4.49198444196e-06,nan,s,0,1.03589929573e-07
red moonlight grey crew neck shirt,nan,moonlight,0,1.77816589582e-05,nan,moonlight,0,2.90893806593e-07
women's black floral stockings,nan,',0,1.3012360622e-06,nan,',0,3.09640894295e-08
women's red dress with lace borders,nan,',0,7.60755201753e-08,nan,borders,0,3.53332835118e-08
yellow teal and heather gray horizontal stripe hummel crew neck t shirt,hummel,hummel,1,0.998632399369,nan,hummel,0,8.75358591148e-08
the l word dvd,nan,l,0,0.0144955774527,nan,l,0,0.000109693999006
white textile,nan,white,0,5.59980649965e-08,nan,white,0,8.41078569321e-09
black blue pink and yellow love round analog watch,nan,love,0,0.16952708682,nan,love,0,8.70858649993e-05
white blue and green floral ceramic cup,nan,ceramic,0,3.62745860419e-07,nan,ceramic,0,1.71607075842e-08
women's pink and silver beaded dress,nan,beaded,0,0.000170880789634,nan,beaded,0,1.77997666337e-06
brown button up long sleeve shirt,nan,brown,0,3.94143423437e-08,nan,brown,0,1.54863101329e-08
cream mandarin collar knit blazer,nan,cream,0,0.000961103079999,nan,mandarin,0,7.93665128868e-05
brown and gray wooden acoustic guitar,nan,acoustic,0,5.1609790956e-07,nan,guitar,0,8.47476019092e-08
women's cream silk cuff sleeve pullover blouse with cutout crochet neckline,nan,silk,0,0.000131737862684,nan,silk,0,1.68767176216e-05
maroon button up long sleeve shirt with flap button pockets boucle,nan,maroon,0,3.73893024288e-06,nan,maroon,0,1.54509821962e-07
purple sleeping bag,nan,sleeping,0,1.84750619804e-06,nan,bag,0,5.46361073038e-08
gray high heel shoes,nan,high,0,9.6487031722e-08,nan,high,0,2.58420728659e-08
brown suit,nan,suit,0,9.78070159145e-07,nan,suit,0,2.73097513023e-07
brown wooden speaker,nan,brown,0,8.99746362274e-08,nan,speaker,0,9.5378378133e-08
black City Mini infant stroller,nan,City,1,0.749123489836,City Mini ,City,0,0.00344864297855
brown and black techniquee make up brush,nan,techniquee,1,0.635123103934,nan,techniquee,0,0.000405091482011
ole henriksen ultimate lift eye gel 28g,ole henriksen,henriksen,0,0.0759533553636,nan,henriksen,0,0.00078041854635
women's brown off shoulder dress,nan,off,0,1.01365080218e-05,nan,off,0,7.45869280427e-08
glass rectangle table,nan,glass,0,1.21277150361e-05,nan,glass,0,2.47987186718e-07
black white and gray plaid short sleeve dress with self belt and collar,nan,plaid,0,7.32962150599e-09,nan,collar,0,1.04173456595e-08
white iphone 6,nan,white,0,7.92430401974e-06,iphone 6,iphone 6,1,0.999989047371
gray sweater,nan,gray,0,1.13300172189e-07,nan,gray,0,1.85562723236e-08
black blue and green plaid button down shirt,nan,plaid,0,2.90220884666e-06,nan,plaid,0,5.9561632857e-08
white wooden desk,nan,white,0,2.38679409077e-08,nan,desk,0,9.98973949388e-09
men's black and brown stripe button up coat,nan,',0,1.23192357769e-06,nan,men,0,4.27035736395e-07
baby's blue black and red car bucket seat,nan,car,0,0.000228394312728,nan,baby,0,4.27119061221e-07
black wooden chair,nan,wooden,0,3.26118395342e-07,nan,chair,0,2.71058295984e-08
acne studios red fringed scarf,acne,acne,0,3.33431796863e-05,nan,acne,0,5.50855422522e-06
black round neck 3 button blouse,nan,3,0,0.000445634059597,nan,neck,0,1.57981409197e-05
white wooden table,nan,white,0,2.38679286357e-08,nan,white,0,4.18848742001e-09
black leather smoking loafer shoe,nan,smoking,0,4.3977454581e-06,nan,smoking,0,1.19199411655e-07
clear glass tear drop chandelier,nan,clear,0,1.15712703889e-05,nan,clear,0,2.99171405325e-06
black zippered jacket,nan,zippered,0,8.04551521009e-05,nan,zippered,0,3.758935121e-06
blue denim button up vest,nan,denim,0,2.80200702182e-09,nan,denim,0,3.14539727873e-09
grey pink burton case,burton ,grey,0,3.8814207688e-08,nan,grey,0,2.40448810443e-08
black benq flat screen computer monitor,benq,benq,1,0.994798043375,nan,benq,0,0.00480431710317
brown wooden table,nan,brown,0,7.47621502517e-08,nan,brown,0,1.31200541835e-08
black and white striped elbow sleeve vertical angled design dress,nan,design,0,1.5921114999e-07,nan,and,0,3.84154379605e-08
blue denim long sleeve shirt,nan,sleeve,0,4.51356555005e-10,nan,sleeve,0,1.79064770789e-10
purple and blue platform peep toe high heeled shoes,nan,platform,0,9.66631859444e-07,nan,platform,0,5.00884153323e-08
white strappy heeled sandals,nan,strappy,0,0.000784668400124,nan,strappy,0,3.55312714994e-06
silver kitten heeled plat form shoes,nan,kitten,0,7.41858603564e-06,nan,shoes,0,3.78438575335e-06
gold iphone 6,nan,gold,0,0.00869452140347,iphone 6,iphone 6,1,0.999994527962
women's white knit button up long sleeve shirt with zippered side pockets,nan,',0,1.25832860532e-06,nan,knit,0,1.09528417453e-07
infant's short sleeveed ralph lauren codruroy peplum onesie,ralph lauren ,ralph lauren,1,0.993275337844,nan,sleeveed,0,0.00540457941882
blue round neck tank dress,nan,blue,0,4.32989602666e-08,nan,blue,0,5.10119706374e-09
black pants,nan,black,0,1.89887761706e-09,nan,pants,0,1.24302090121e-08
black ceramic popcorn ceramic bowl,nan,ceramic,0,6.72395168202e-05,nan,ceramic,0,5.74161905481e-06
grey and white checked square throw pillow,nan,checked,0,2.14452387576e-06,nan,checked,0,6.86631935171e-08
black and red skating boots,nan,skating,0,0.0015161439426,nan,skating,0,3.69032637374e-08
nude open toe ankle strap heels,nan,nude,0,2.67350517434e-05,nan,nude,0,5.13630756987e-06
purple and black zippered jacket kilmarock,kilmarock,kilmarock,0,6.32421969131e-05,nan,kilmarock,0,2.12758341223e-05
women's black coat,nan,s,0,3.66657421599e-06,nan,s,0,3.65250404555e-08
brown textile,nan,brown,0,4.59910624108e-09,nan,textile,0,8.61498020529e-10
grey blue and white floral drawstring long sleeve shirt,nan,grey,0,2.03142867962e-08,nan,grey,0,1.63616749526e-08
women's white pink orange and brown floral top,nan,',0,1.25832860496e-06,nan,top,0,9.6587313997e-07
grey and black turtles textile,nan,turtles,0,1.98315936818e-05,nan,turtles,0,6.65620728859e-08
silver flat screen tv,nan,screen,0,1.78998205588e-06,nan,silver,0,7.02496335239e-07
orange glittered jelly iphone case,nan,jelly,0,4.85249408943e-06,nan,iphone,0,1.51417011506e-05
brown jersey a-line skirt side zip,nan,a,0,0.017581221992,nan,jersey,1,0.973248309816
black and white geometric design long sleeve nike shirt,nike,nike,1,0.99364738226,nan,nike,0,0.000199596393766
ray ban white frame aviator glasses sun,ray ban,ray ban,1,0.999998834921,nan,white,0,1.77233790906e-05
black peplum blazer,nan,peplum,0,0.00020719147382,nan,peplum,0,4.00090634771e-06
baby's white tank top onesie with pocket,nan,',0,1.08717876724e-06,nan,top,0,2.66628013358e-06
black and white zipped hoodie nylon jacket we sc,we sc,zipped,0,1.29096658349e-05,nan,zipped,0,6.15289125397e-08
women's black haltered bodycon dress,nan,bodycon,0,0.000675472332647,nan,bodycon,0,5.74504982524e-06
black polo shirt,nan,polo,0,0.000170588862753,nan,polo,0,0.000461838214372
red and pink athletic shoes,nan,athletic,0,2.97136018746e-07,nan,athletic,0,2.31506247602e-09
black plastic frame,nan,plastic,0,0.000176030579696,nan,plastic,0,3.99746203266e-06
blue denim jeans,nan,denim,0,6.45797793112e-09,nan,denim,0,1.91892468073e-09
gray and white star backpack,nan,star,0,5.50959561918e-05,nan,star,0,4.06357860393e-07
black falco motocross boots,falco,falco,1,0.944623610052,nan,motocross,0,0.0422725311053
grey and white lace up high top sneakers,nan,and,0,4.56750046059e-08,nan,top,0,1.50935877274e-06
white ricoh photocopier,ricoh ,ricoh,0,0.270222382251,nan,ricoh,0,0.00113052456442
black sleeveless sheath dress,nan,sleeveless,0,5.67029073284e-05,nan,sleeveless,0,1.41961698529e-06
white and maroon button down hooded school ml jacket,nan,ml,0,0.00247616342475,nan,ml,0,4.75185614396e-05
black lace up platform sneakers,nan,lace,0,9.66629220136e-07,nan,lace,0,2.62914223713e-07
orange button up shirt,nan,orange,0,2.63836503084e-08,nan,orange,0,1.63441869367e-08
black and white zip up short sleeve shirt,nan,and,0,8.11900605206e-08,nan,and,0,3.84157183414e-08
women's brown black and green sleeveless ruched camo cap sleeve back zip dress,nan,ruched,0,0.0188040584869,nan,ruched,0,0.000471506647934
beige leather couch,nan,beige,0,1.5606754695e-07,nan,couch,0,3.96425867232e-08
black leather sandals,nan,leather,0,1.95806502474e-05,nan,leather,0,3.32853457715e-08
stainless steel vase,nan,stainless,0,2.92394030519e-05,nan,stainless,0,3.35066462558e-06
blue and green racing xt remote control monster truck,nan,xt,0,0.00565356640868,nan,xt,0,0.000737023221052
white and black striped ceramic vase,nan,striped,0,1.70367197264e-06,nan,vase,0,1.39167887634e-07
women's round toe black glittered pumps,nan,glittered,0,6.53346515179e-06,nan,glittered,0,3.48273421898e-07
women's black pointy toe ankle strap stiletto,nan,pointy,0,9.93135636292e-06,nan,pointy,0,1.5663084895e-06
black denim jeans,nan,denim,0,3.25791250385e-07,nan,denim,0,2.34317857858e-08
white low top shoes,nan,low,0,6.99947676358e-08,nan,top,0,1.02022812075e-06
women's brown and black t strap open toe wedge sandal,nan,t,0,0.000357038646514,nan,t,0,1.61258014082e-07
grey and blue the 45th motorcycle analog clock,nan,the,0,0.0265082542592,nan,45th,0,0.000521128854273
black leather lacoste jacket,lacoste,lacoste,1,0.999952999876,nan,leather,0,1.08985648593e-05
black zippered acne brand athletic jacket,nan,zippered,0,7.5932338705e-05,nan,zippered,0,6.41088876816e-06
women's black and white shorts,nan,',0,1.23179757463e-06,nan,',0,2.90351585709e-08
hitachi computer hard disk,hitachi,hitachi,1,0.660103891501,nan,hitachi,0,0.0114007074802
brown and gray tanberg aplifier,tanberg,tanberg,1,0.999999996871,nan,aplifier,0,0.0215210776697
silver stereo cassette deck tc-186sd,nan,tc,0,0.000280918349197,tc-186sd,tc,0,0.000149225612047
navy blue and orange trim jumping dolphin polo shirt,nan,navy,0,1.3965556266e-05,nan,polo,0,4.47253386377e-05
red elastic waist velvet dance skirt,nan,elastic,0,2.78356399961e-05,nan,elastic,0,8.32047564733e-07
women's beige and pink floral sleeveless maxi dress,nan,sleeveless,0,2.3756706345e-06,nan,sleeveless,0,2.70875939597e-07
black leather shoulder bag,nan,leather,0,5.14501361866e-07,nan,leather,0,3.29215414956e-08
black space heater,nan,space,0,0.00019712918098,nan,space,0,4.48025881341e-06
silver and black metal case,nan,and,0,1.30992006936e-07,nan,and,0,1.57829899256e-08
black and gray show,nan,and,0,5.98508184158e-07,nan,and,0,4.60866409348e-08
women's black leather formal shoes,nan,',0,1.41684396428e-06,nan,s,0,3.36014876649e-08
brown wooden center table,nan,center,0,7.47916331255e-07,nan,center,0,7.71128141699e-08
kilde black drikkeflaske futeral 500ml,nan,kilde,1,0.556164620079,nan,futeral,0,0.184103698754
women'sblack blouse,nan,',0,0.00213469726194,nan,sblack,0,1.33147608306e-05
black spaghetti strap dress,nan,spaghetti,0,0.000121792770874,nan,spaghetti,0,1.4051106742e-06
orange a&f 1st div zipped hoodie with applique lettering,a&f ,f,0,6.25787635326e-05,nan,f,0,8.7465820092e-05
beige knitted sweater,nan,knitted,0,4.26786643728e-06,nan,knitted,0,2.2137578071e-07
white throw pillow,nan,throw,0,4.89313979667e-06,nan,throw,0,2.8184685462e-07
women's peach color white lace trim nightgown,nan,',0,1.25874053139e-06,nan,color,0,8.82020459592e-08
grey wing black pants,nan,wing,0,0.00175643378597,nan,wing,0,2.41479053299e-06
skyggegutten book,nan,skyggegutten,0,0.238633599207,nan,skyggegutten,0,0.000753283568031
white multicolored i like crew neck t-shirt,nan,multicolored,0,6.61389060586e-06,nan,multicolored,0,1.10759035795e-06
black white and red floral v neck long sleeved mini dress,nan,v,0,6.29100564584e-08,nan,v,0,2.16236132531e-09
grey boots,nan,grey,0,1.34231360007e-06,nan,grey,0,2.50784352219e-08
red and black baby stroller,nan,baby,0,0.0452090115011,nan,baby,0,8.07279942593e-07
yellow beige wings accent grey hoody,nan,hoody,0,0.000736679271115,nan,hoody,0,0.000124559156555
black leather booties,nan,leather,0,3.14856282376e-07,nan,booties,0,3.16181446165e-08
girl's pink quilted pufff jacket,nan,pufff,0,0.163192694563,nan,pufff,0,0.00320114878472
red white and black alpinestars zipped jacket,alpinestars ,alpinestars,1,0.857302389055,nan,alpinestars,0,0.000371424243748
black ceramic teapot,nan,ceramic,0,0.000176043393272,nan,ceramic,0,4.00103101291e-06
white and brown ceiling light,nan,ceiling,0,2.06919532579e-06,nan,ceiling,0,7.77698830972e-09
blue and white striped polo shirt,nan,polo,0,1.69100985994e-08,nan,polo,0,2.51845704697e-07
black baby stroller,nan,baby,0,0.0453171664071,nan,baby,0,5.3835256836e-06
clear glass condiment shaker,nan,clear,0,1.1826839787e-05,nan,clear,0,3.05187215945e-06
brown and gray high top shoes,nan,high,0,2.3000128684e-07,nan,top,0,1.06639608125e-06
silver and blue quantum chronograph watch,nan,quantum,0,0.00854524851063,nan,quantum,0,2.20445619543e-05
red toms slip on canvas shoes,toms,toms,1,0.999992499102,nan,slip,0,0.00131795116397
white kitchen range,nan,kitchen,0,4.89238638302e-06,nan,kitchen,0,2.79025683176e-07
blue sleeveless dress,nan,sleeveless,0,3.48663367133e-06,nan,sleeveless,0,3.21153202937e-07
white cylindrical lamp,nan,cylindrical,0,4.89313979667e-06,nan,cylindrical,0,2.8184685462e-07
blue and black hatchbac k,nan,hatchbac,1,0.982120987371,nan,k,0,0.0161066839623
women's pink lace skirt,nan,',0,1.25871131605e-06,nan,',0,3.29272157268e-08
brass and black accordion,nan,accordion,0,5.23603501389e-07,nan,accordion,0,3.12746013638e-07
gray and black western digital my passport or mac external hard drive,western digital,western,0,0.000831887146071,my passport,western,0,6.44795719854e-06
black and gray ipod classic,nan,ipod,0,0.0633821320882,ipod classic,ipod classic,1,0.93311942761
black head magnet mountain bike,head,head,0,0.000132771748586,nan,head,0,6.85805458909e-06
red and yellow sneakers,nan,and,0,2.66698925327e-07,nan,and,0,5.66904635998e-09
brown and black long sleeve shirt,nan,and,0,4.52439312099e-08,nan,and,0,2.55877863331e-09
white red and brown sneaker,nan,and,0,1.28917049173e-08,nan,white,0,2.37603800242e-09
gray chunky knit crewneck sweater,nan,knit,0,2.98624678585e-06,nan,knit,0,2.56130276583e-07
white plastic school chair with desk,nan,plastic,0,2.13692653473e-06,nan,plastic,0,4.62092378481e-07
fleece blanket,nan,fleece,0,0.000118763781239,nan,fleece,0,4.76915471143e-06
white long sleeve button up shirt,nan,long,0,3.9309163336e-09,nan,long,0,2.69904677763e-09
baby's gray and red tricycle stroller,nan,tricycle,0,0.0289434362802,nan,baby,0,4.27116136142e-07
black high top boots,nan,high,0,5.36154718227e-08,nan,top,0,1.35966836991e-05
green honda crv,honda ,crv,0,7.28001631512e-05,crv,crv,0,0.00010710678802
black and white long sleeve button down shirt,nan,down,0,5.30452427061e-07,nan,and,0,9.91254635047e-09
black pleated a line mini skirt,nan,pleated,0,0.000168936801989,nan,pleated,0,5.48569118647e-06
pores no more pore effect cream jar,pore effect,pores,0,3.53210418205e-05,pores no more,pores,0,2.28994141421e-06
grey and pink mesh nike athletic sneaker,nike,nike,0,0.026610442922,nan,nike,1,0.973369872837
purple zip up hoodie,nan,hoodie,0,2.73528709019e-08,nan,hoodie,0,2.72954209079e-08
brown leather lace up booties,nan,booties,0,2.4447915187e-09,nan,booties,0,1.37015284037e-08
women's black sleeveless scoop neck hi low hem dress,nan,sleeveless,0,1.22090935964e-05,nan,sleeveless,0,3.4835240852e-07
women's black platform side zip ankle boot stiletto heels,nan,platform,0,2.0073541412e-05,nan,platform,0,4.22097670295e-07
brown wooden dining table,nan,dining,0,1.2310545924e-06,nan,dining,0,2.08929880659e-08
black touch screen car stereo,nan,touch,0,0.000171005157625,nan,touch,0,5.56794683866e-06
brown face peep toe flats,nan,toe,0,0.000160032720326,nan,toe,0,4.24991851432e-07
black denim jeans,nan,denim,0,1.7836546008e-07,nan,denim,0,1.8074864864e-08
